row,col,value
3,130,42.19080454111099
3,131,39.720217794179916
3,132,41.00463140010834
3,133,62.604103326797485
3,134,50.94586306810379
3,135,49.22845616936684
3,136,34.55222409963608
3,137,51.68881672620773
3,138,49.45952498912811
3,139,33.56194770336151
3,140,53.360005140304565
3,141,34.44183671474457
3,142,56.73975211381912
3,143,60.03488665819168
3,144,55.83352166414261
3,145,49.289592027664185
3,146,37.21909999847412
3,147,50.27711862325668
3,148,32.96844217181206
3,149,59.373659908771515
3,150,44.85285648703575
3,151,52.32845222949982
3,152,44.27329468727112
3,153,56.86760604381561
3,154,52.729752004146576
3,155,57.17696452140808
3,156,49.04351732134819
3,157,39.518355280160904
3,158,56.18500638008118
3,159,45.27386513352394
3,160,52.60640633106232
3,161,45.56977850198746
3,162,44.44764444231987
3,163,48.42685091495514
3,164,52.61232489347458
3,165,59.09791272878647
3,166,44.87790268659592
3,167,41.444437235593796
3,168,44.21119403839111
3,169,41.30469012260437
3,170,51.99772083759308
3,171,43.45067352056503
3,172,48.93811911344528
3,173,28.389410346746445
3,174,52.032984375953674
3,175,55.29717481136322
3,176,48.38407263159752
3,177,52.109677851200104
3,178,44.11751788854599
3,179,54.664242684841156
3,180,46.17837843298912
3,181,47.30193755030632
3,182,50.70519059896469
3,183,52.8448423743248
3,184,40.897793382406235
3,185,42.408372193574905
3,186,39.65016868710518
3,187,44.427734941244125
3,188,53.62431055307388
3,189,60.349980771541595
3,190,47.868629574775696
3,191,47.875170677900314
3,192,43.460392236709595
3,193,44.783010959625244
3,194,52.16134577989578
3,195,50.638263046741486
3,196,47.81142368912697
3,197,44.61311340332031
3,198,45.73866406083107
3,199,48.974208772182465
3,200,44.96029049158096
3,201,38.042520731687546
3,202,43.324920296669006
3,203,41.05113607645035
3,204,47.411734849214554
3,205,45.91136747598648
3,206,43.50351572036743
3,207,49.984934598207474
3,208,44.40479829907417
3,209,52.68727171421051
3,210,55.13072335720062
3,211,48.93759983778
3,212,42.606118857860565
3,213,46.15893805027008
3,214,46.80584046244621
3,215,42.45970967411995
3,216,41.57373097538948
3,217,41.72812992334366
3,218,46.18027260899544
3,219,43.664620995521545
3,220,46.85997200012207
3,221,45.851199358701706
3,222,45.2445909678936
3,223,47.04618543386459
4,0,43.88120320439339
4,1,44.0478729903698
4,2,47.26144880056381
4,3,41.936766624450684
4,4,46.03512915968895
4,5,46.582584381103516
4,6,43.95766654610634
4,7,48.26389276981354
4,8,44.24522429704666
4,9,52.11819279193878
4,10,40.97272250056267
4,11,44.98229479789734
4,12,46.044591188430786
4,13,48.11109885573387
4,14,41.351427882909775
4,15,35.32074323296547
4,16,51.105687856674194
4,17,53.18448996543884
4,18,41.12510925531387
4,19,39.61855188012123
4,20,40.69145506620407
4,21,44.84265094995499
4,22,49.762047320604324
4,23,50.13987347483635
4,24,36.654464423656464
4,25,42.44658026099205
4,26,39.74561804533005
4,27,48.32526761293411
4,28,49.19944164156914
4,29,61.39810919761658
4,30,50.766907691955566
4,31,34.99079370498657
4,32,26.879141330718994
4,33,45.48048374056816
4,34,46.03295764327049
4,35,48.45152831077576
4,36,51.06370323896408
4,37,44.22399005293846
4,38,47.0312562584877
4,39,40.92221409082413
4,40,51.684574007987976
4,41,42.8593690097332
4,42,54.77513164281845
4,43,40.08089604973793
4,44,49.31665337085724
4,45,39.163347750902176
4,46,41.75592887401581
4,47,35.88792797923088
4,48,45.81629282236099
4,49,40.14368414878845
4,50,37.69663593173027
4,51,55.514285147190094
4,52,51.777111291885376
4,53,45.54821380972862
4,54,51.89133423566818
4,55,43.078296810388565
4,56,43.52415692806244
4,57,38.32976573705673
4,58,44.938342243433
4,59,54.09342300891876
4,60,51.20295763015747
4,61,47.19738611578941
4,62,48.575233936309814
4,63,38.66574889421463
4,64,45.39602768421173
4,65,49.281085938215256
4,66,49.070032835006714
4,67,52.525971710681915
4,68,43.370896846055984
4,69,42.274933099746704
4,70,56.62836158275604
4,71,36.17735040187836
4,72,44.086901277303696
4,73,39.35430842638016
4,74,41.364589750766754
4,75,58.9173818230629
4,76,43.39531460404396
4,77,33.52157402038574
4,78,39.79424703121185
4,79,32.97079661488533
4,80,42.91026097536087
4,81,31.568734616041183
4,82,39.975258857011795
4,83,44.18416514992714
4,84,41.722895860672
4,85,41.592873364686966
4,86,40.845824509859085
4,87,43.23908343911171
4,88,62.81759053468704
4,89,56.5783753991127
4,90,46.150886327028275
4,91,63.651287615299225
4,92,40.32624199986458
4,93,40.04792204499245
4,94,46.00910046696663
4,95,22.351767107844353
4,96,41.12477880716324
4,97,64.30090737342834
4,98,57.58236539363861
4,99,54.758272886276245
4,100,47.92261064052582
4,101,37.939423859119415
4,102,60.53244125843048
4,103,38.66671368479729
4,104,37.2693812251091
4,105,55.28537309169769
4,106,41.41457003355026
4,107,32.70256417989731
4,108,56.90005487203598
4,109,47.68084651231766
4,110,43.383300453424454
4,111,46.45501959323883
4,112,42.90138313174248
4,113,44.50953856110573
4,114,50.003652125597
4,115,43.5178636610508
4,116,33.167528331279755
4,117,55.91724896430969
4,118,44.92072522640228
4,119,42.789514631032944
4,120,42.33222749829292
4,121,38.353077083826065
4,122,36.45734620094299
4,123,57.805943071842194
4,124,35.19023981690407
4,125,31.26180139183998
4,126,44.53095868229866
4,127,47.85989925265312
4,128,30.67989695072174
4,129,40.237938582897186
4,130,40.683583319187164
4,131,47.41803401708603
4,132,49.795047879219055
4,133,47.679666340351105
4,134,42.799699515104294
4,135,42.39757362008095
4,136,58.29040366411209
4,137,52.439134657382965
4,138,37.57338172197342
4,139,41.766149163246155
4,140,52.730412900447845
4,141,51.46657854318619
4,142,53.224680721759796
4,143,35.854841858148575
4,144,19.985298082232475
4,145,41.65164002776146
4,146,36.43864047527313
4,147,49.27710875868797
4,148,45.34581431746483
4,149,36.37366610765457
4,150,49.39265349507332
4,151,41.919176161289215
4,152,42.197065353393555
4,153,38.95294374227524
4,154,43.19901365041733
4,155,39.00863015651703
4,156,30.40350067615509
4,157,26.866649210453033
4,158,40.502120077610016
4,159,43.887319445610046
4,160,34.79179900884628
4,161,38.57409083843231
4,162,47.36353662610054
4,163,55.07516086101532
4,164,52.225364208221436
4,165,42.7124582529068
4,166,48.710124641656876
4,167,40.73991882801056
4,168,48.836895763874054
4,169,48.19773232936859
4,170,43.63796681165695
4,171,46.85992479324341
4,172,52.2744534611702
4,173,60.202417969703674
4,174,50.39855536818504
4,175,30.140676379203796
4,176,50.41972470283508
4,177,59.158030688762665
4,178,49.05956766009331
4,179,39.20967835187912
4,180,49.16647943854332
4,181,44.09993922710419
4,182,43.588393688201904
4,183,45.37473148107529
4,184,42.55730104446411
4,185,48.92699009180069
4,186,38.05749121308327
4,187,40.515624195337296
4,188,51.074944376945496
4,189,48.540893882513046
4,190,46.34471482038498
4,191,40.77817115187645
4,192,48.74648869037628
4,193,43.98154732584953
4,194,50.65918159484863
4,195,38.66859310865402
4,196,43.43279981613159
4,197,49.16769206523895
4,198,49.59133544564247
4,199,41.35360825061798
4,200,41.37689599394798
4,201,44.71401220560074
4,202,44.771749168634415
4,203,40.950797855854034
4,204,49.832786828279495
4,205,50.06553739309311
4,206,45.185083746910095
4,207,38.0001879632473
4,208,56.93293446302414
4,209,45.23226997256279
4,210,41.97779530286789
4,211,46.21827119588852
4,212,47.256813675165176
4,213,52.2585683465004
4,214,45.77585718035698
4,215,46.553227603435516
4,216,47.77581200003624
4,217,46.14609777927399
4,218,46.43641418218613
4,219,46.70954728126526
4,220,45.63222435116768
4,221,44.1490196287632
4,222,45.15632885694504
4,223,45.653355330228806
5,0,45.68252623081207
5,1,49.488105803728104
5,2,39.79052948951721
5,3,46.8714137673378
5,4,41.298113614320755
5,5,53.007487773895264
5,6,55.174436926841736
5,7,39.9805902838707
5,8,42.974760323762894
5,9,42.365357875823975
5,10,46.92409074306488
5,11,40.99526083469391
5,12,50.481370985507965
5,13,37.30996438860893
5,14,42.31776449084282
5,15,41.11429297924042
5,16,43.160038471221924
5,17,53.597644567489624
5,18,43.13825839757919
5,19,45.09584799408913
5,20,49.22337552905083
5,21,50.02892550826073
5,22,54.68945115804672
5,23,54.671842992305756
5,24,38.36406743526459
5,25,43.99443185329437
5,26,47.085700541734695
5,27,26.129522651433945
5,28,39.629607141017914
5,29,40.30125480890274
5,30,56.386473536491394
5,31,48.71157920360565
5,32,50.21073690056801
5,33,44.45547193288803
5,34,53.87575799226761
5,35,51.44580161571503
5,36,37.30109244585037
5,37,63.399657249450684
5,38,59.68130123615265
5,39,44.99897947907448
5,40,55.40396857261658
5,41,30.027084827423096
5,42,47.84282806515694
5,43,52.35117053985596
